data_url,data_main,data_middle,data_type,data_career,data_education,data_region,data_title,data_company,data_deadline,data_notice,data_size
https://chief.incruit.com/hh_info/jobpost.asp?job=2101310000163,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력3년이상 ,대졸,서울 > 전지역,국내 IT 대기업 AI/빅데이터 분석(Data Scientist) 채용						,(주)커리어앤스카우트,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101310000165,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력2년이상 ,대졸,서울 > 전지역,국내 IT 대기업 Customer Data 사업 담당 채용						,(주)커리어앤스카우트,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101310000166,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력5년이상 ,대졸,서울 > 전지역,국내 IT 대기업 고객데이터 및 고객경험 기반 사업개발/컨설팅 채용						,(주)커리어앤스카우트,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101310000168,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력3년이상 ,대졸,서울 > 전지역,국내 IT 대기업 데이터엔지니어링(Data Engineer) 채용						,(주)커리어앤스카우트,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102080005248,무역·영업·판매·매장관리,"
컨텐츠·사이트운영
",정규직,경력3~10년 ,대졸이상,서울 > 강남구,컨텐츠 기획 운영 (대리-과장급)						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102130000068,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM
",정규직,경력6년이상 ,초대졸이상,서울 > 강남구,[Global Company] 검색마케팅(SEO)에 따른 고객 분석 및 전략 수립(과장-부장급)						,(주)에이치알컨설팅그룹,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102130000069,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM
",정규직,경력6년이상 ,초대졸이상,서울 > 용산구,[Global Company] Social 운영 PM (과장-차장급)						,(주)에이치알컨설팅그룹,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102130000070,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM
",정규직,경력4년이상 ,초대졸이상,서울 > 용산구,[Global Company] 퍼포먼스 마케팅						,(주)에이치알컨설팅그룹,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102130000071,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력4년이상 ,초대졸이상,서울 > 용산구,[Global Company] Data Scientist (과장-차장급)						,(주)에이치알컨설팅그룹,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102180000506,무역·영업·판매·매장관리,"
게임(Game)
",정규직,경력5년이상 ,대졸이상,서울 > 강남구,네트워크 및 Cloud 인프라 관리 - 중견대기업						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102180000522,무역·영업·판매·매장관리,"
ERP·시스템분석·설계
",정규직,경력5년이상 ,대졸이상,서울 > 강남구,IT 인프라 구축 및 운영 - 중견대기업						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102180003603,무역·영업·판매·매장관리,"
네트워크·서버·보안
",정규직,경력5~10년 ,대졸이상,서울 > 전지역,IT 인프라 구축 및 운영						,(주)피플케어코리아,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102180005177,무역·영업·판매·매장관리,"
HTML·퍼블리싱·UI개발
",정규직,경력7년이상 ,대졸이상,서울 > 강남구,웹/모바일 시스템 개발자 (온라인몰 경력우대)- 대기업 계열사						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102240004786,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력3년이상 ,대졸이상,서울 > 강남구,웹/앱 UI/UX 디자이너 - 유망 스타트업						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102250002517,무역·영업·판매·매장관리,"
네트워크·서버·보안
",정규직,경력5~10년 ,대졸,서울 > 강남구,기술정보보안 (대리-과장급)						,(주)잡뉴스솔로몬서치,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103030004896,무역·영업·판매·매장관리,"
ERP·시스템분석·설계
",계약직 [근무기간: 협의],경력15년이상 ,대졸이상,서울 > 전지역,Function Point Leader (부장급 이상)						,(주)피플케어코리아,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103080002598,무역·영업·판매·매장관리,"
ERP·시스템분석·설계
",정규직,경력7년이상 ,대졸이상,서울 > 강남구,ERP/ 업무혁신 (과-차장급) - 최고 대기업						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103090001834,무역·영업·판매·매장관리,"
네트워크·서버·보안, 응용프로그래머
",정규직 [수습기간: 3개월],경력5~20년 ,대졸이상,서울 > 전지역,[ 유명 대기업 ] Cloud PC 서비스 운영						,(주)벤처피플,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103150000156,무역·영업·판매·매장관리,"
ERP·시스템분석·설계, 임원·경영분석·컨설팅
",정규직,경력3년이상 ,대졸이상,서울 > 전지역,운영전략 컨설턴트						,(주)피플케어코리아,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103160002112,무역·영업·판매·매장관리,"
웹프로그래머, 응용프로그래머
",정규직,경력3년이상 ,대졸이상,서울 > 전지역,클라우드서비스 아키텍트						,(주)피플케어코리아,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103160002148,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력3년이상 ,대졸이상,서울 > 전지역,프론트엔드 개발 (클라우드기반 MES)						,(주)피플케어코리아,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103170001445,무역·영업·판매·매장관리,"
ERP·시스템분석·설계, 응용프로그래머
",정규직,경력5년이상 ,대졸이상,미국 > 전지역,SAP BI Administrator (대리~매니져/ 미국근무) -글로벌외국계						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103180000136,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력3년이상 ,대졸이상,서울 > 전지역,웹 에디터 개발 유지보수 및 CS						,(주)피플케어코리아,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103270001013,무역·영업·판매·매장관리,"
전산·IT기술지원
",정규직 [수습기간: 3개월],경력4년이상 ,초대졸이상,서울 > 강남구,전산개발 및 유지보수 Delphi 대리과장						,(주)에이치알맨파워그룹,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101210002210,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력5년이상 ,학력무관,서울 > 마포구,웹개발 (대리/과장급)						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103220001251,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM, 웹프로그래머, 데이터베이스·DBA
",정규직 [수습기간: 3개월],경력5년이상 ,학력무관,서울 > 영등포구,웹개발자(대리/과장급) 학술논문DB제공서비스 전문기업						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102040001062,무역·영업·판매·매장관리,"
HTML·퍼블리싱·UI개발
",정규직,경력8년이상 ,학력무관,서울 > 마포구,RCS 시스템운영/개발매니저(대리/과장급) 그룹 고객관리  전문기업						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103090000144,무역·영업·판매·매장관리,"
전산·IT기술지원
",정규직,경력12~15년 ,학력무관,경기 > 성남시 분당구,"PLM 파트장(차장급), IT, 건설, 화학, 복합용기, 블록체인 등의 사업분야급성장 중견기업						",(주)잡뉴스솔로몬서치,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103110005339,무역·영업·판매·매장관리,"
전산·IT기술지원
",정규직,경력10~20년 ,학력무관,경기 > 용인시 수지구,H/W개발  (부장급)PM 경험자. 피부미용의료기기제조및 판매기업 (코스닥등록기업)						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103150002733,무역·영업·판매·매장관리,"
전산·IT기술지원
",정규직,경력7~15년 ,학력무관,대전 > 대덕구,생산관리시스템(MES) 운영/개발 IT운영(대리/과장급)그룹 계열사로 IT서비스 기업						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102220006977,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력7~12년 ,대졸이상,서울 > 서초구,Android App 개발자 채용						,(주)스카우트파트너스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102180004218,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력3년이상 ,대졸이상,경기 > 전지역,모바일 검진관리 서비스 Platform 및 운영 시스템 개발 업무						,(주)피플케어코리아,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102120000365,무역·영업·판매·매장관리,"
컨텐츠·사이트운영
",정규직,경력(연차무관) ,대졸,서울 > 전지역,전자상거래 경력 정규직 채용						,(주)스카우트파트너스,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2012160001543,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력10년이상 ,학력무관,서울 > 강남구,[유명 반려동물 전문몰] 개발리더 (백엔드 시스템 개발)						,(주)스카우트,채용시,-,소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102230003055,무역·영업·판매·매장관리,"
멀티미디어(동영상·음향)
",정규직,경력6년이상 ,학력무관,서울 > 강남구,동영상 플랫폼( 앱서비스  서버 / 백엔드) 개발 (PM)						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2010190000113,무역·영업·판매·매장관리,"
ERP·시스템분석·설계
",정규직,경력10년이상 ,대졸이상,서울 > 전지역,SAP SD or MM Sr. level						,(주)피플케어코리아,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103150000217,무역·영업·판매·매장관리,"
ERP·시스템분석·설계, 임원·경영분석·컨설팅
",정규직,경력3년이상 ,대졸,서울 > 전지역,CX Consultants						,(주)피플케어코리아,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2012240001297,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM
",정규직,경력3년이상 ,학력무관,경기 > 성남시 분당구,웹기획 (대리급) 웹개발 (대리급)iso앱 개발(대리급) 건설그룹계열사 부동산포털사이트기업						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2104150001009,무역·영업·판매·매장관리,"
전산·IT기술지원, 웹프로그래머, ERP·시스템분석·설계
",정규직,경력6~15년 ,학력무관,경기 > 성남시 분당구,MES PM (과/차장급) SCM PM (과/차장급)  그룹  IT 서비스기업						,(주)잡뉴스솔로몬서치,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2012240000101,무역·영업·판매·매장관리,"
응용프로그래머, 데이터베이스·DBA, ERP·시스템분석·설계
",정규직,경력7~15년 ,대졸,대전 > 대덕구 외 1건,"생산관리 시스템 개발 유지보수 (MES, 과차장급) - IT, 물류 종합엔지니어링 기업, 그룹계열사						",(주)잡뉴스솔로몬서치,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2104180000482,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력5년이상 ,석사이상,석사이상,AI개발(인공지능)						,맨쉬컨설팅주식회사,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2104270000181,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM, 경영·기획·전략
",정규직,경력(연차무관) ,학력무관,서울 > 강남구,"모바일,PDA,IOT기업의 상품기획 및 기술기획(지원) 과차장급 채용						",(주)프로매치코리아,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101300001070,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능), 경영·기획·전략
",정규직,경력3년이상 ,대졸이상,서울 > 강남구,데이터 마케팅 전략 - 최고대기업						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110070003631,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력5년이상 ,학력무관,경기 > 성남시 분당구,[럭스피엠] iOS 개발자 (5년 이상)						,(주)더라이징스타,채용시,-,소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110070003657,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력5년이상 ,학력무관,경기 > 성남시 분당구,[럭스피엠] Android 개발자 (5년 이상)						,(주)더라이징스타,채용시,-,소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109100004645,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM, 컨텐츠·사이트운영, 조사·분석·통계
",정규직,경력5~12년 ,대졸,서울 > 강남구,"스마트 교육 코스닥 업체 서비스  운영, 기획 대리, 과장급						",소셜써치코리아,2022.09.10 (토) 23:59,2021.09.10 (금) 00:00,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103080002791,무역·영업·판매·매장관리,"
컨텐츠·사이트운영
",정규직,경력2~10년 ,대졸이상,서울 > 강남구,콘텐츠 크리에이티브 마케터  -  유망 스타트업						,(주)피플케어코리아,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2108040001281,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM
",정규직,경력3년이상 ,초대졸이상,서울 > 강남구,"글로벌 교육사업 전문기업, 웹서비스 기획 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110100000432,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력5년이상 ,초대졸이상,서울 > 강남구,"패션AI 플랫폼 전문기업, Senior 백엔드 개발자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110100000377,무역·영업·판매·매장관리,"
웹디자인
",정규직,경력5년이상 ,초대졸이상,서울 > 강남구,"패션AI 플랫폼 전문기업, Senior Product Designer 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010006386,무역·영업·판매·매장관리,"
컨텐츠·사이트운영
",정규직,경력4~10년 ,대졸,서울 > 서대문구,쇼핑몰·오픈마켓운영 경력 정규직 채용						,(주)스카우트파트너스,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101220001002,무역·영업·판매·매장관리,"
네트워크·서버·보안
",정규직,경력8년이상 ,대졸,서울 > 용산구,국내 IT 대기업 그룹 기술보안 기획 및 진단 경력직 채용						,(주)커리어앤스카우트,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110090000302,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력2~10년 ,초대졸,경기 > 성남시 분당구,Web Front Admin/Client 개발 분야						,코리아써치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010005525,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력3년이상 ,학력무관,서울 > 영등포구,국내 유명 보안 솔루션 기업 C·C++ 경력 정규직 채용						,(주)커리어앤스카우트,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110080003082,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력4~10년 ,초대졸이상,경기 > 성남시 분당구,"서비스 플랫폼 전문기업, iOS 앱 개발 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110080003166,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력4~11년 ,초대졸이상,경기 > 성남시 분당구,"서비스 플랫폼 전문기업, Android 앱 개발 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110080002701,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력4~10년 ,초대졸이상,경기 > 성남시 분당구,"서비스 플랫폼 전문기업, JAVA 백엔드개발 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110080002636,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력4년이상 ,초대졸이상,경기 > 성남시 분당구,"서비스 플랫폼 전문기업, Node.JS 백엔드개발 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110080000361,무역·영업·판매·매장관리,"
소프트웨어·하드웨어
",정규직,경력3년이상 ,학력무관,서울 > 강서구,[엘지이노텍(주)]신재생 파워(PV Inverter) H/W개발 (선임~책임급)						,(주)더라이징스타,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110060005992,무역·영업·판매·매장관리,"
네트워크·서버·보안, 컨텐츠·사이트운영
",정규직,경력4~12년 ,대졸이상,서울 > 전지역,[ 리딩 기업 ] 방송 콘텐츠 TV NPS 개발/관리						,(주)벤처피플,채용시,-,소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109290000563,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력3년이상 ,대졸,서울 > 서초구,Master Data Specialist						,(주)에이치알그룹,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2107120003875,무역·영업·판매·매장관리,"
웹기획·웹마케팅·PM, 통신·모바일
",정규직,경력(연차무관) ,대졸,서울 > 성동구,[같다] 서비스기획						,(주)더라이징스타,채용시,-,소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110060005147,무역·영업·판매·매장관리,"
응용프로그래머, HTML·퍼블리싱·UI개발
",정규직 [수습기간: 3개월],경력3년이상 ,대졸,서울 > 강남구,Power Platform(RPA/ Apps)						,(주)스카우트플랜,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109050000155,무역·영업·판매·매장관리,"
웹디자인, 광고·CG·시각디자인
",정규직,경력7년이상 ,대졸,"서울 > 성동구, 전지역",[외국계 광고대행사]UX/UI 디자이너 팀장급						,(주)피플스카우트,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109020005600,무역·영업·판매·매장관리,"
소프트웨어·하드웨어
",정규직,경력3~15년 ,학력무관,서울 > 전지역,하드웨어 엔지니어						,(주)벤처피플,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110050007148,무역·영업·판매·매장관리,"
네트워크·서버·보안, 컨텐츠·사이트운영, 전산·IT기술지원
",정규직,경력2년이상 ,학력무관,서울 > 전지역,[외국계기업] IT 인프라 및 보안관리 (주임-대리)						,(주)더라이징스타,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2108230001781,무역·영업·판매·매장관리,"
소프트웨어·하드웨어, 전자·반도체, 전산·IT기술지원
",정규직,경력3~10년 ,대졸,"서울 > 전지역, 고양시 일산동구 외 4건",전기차충전기제조사 인버터 하드웨어 개발자						,유비스코리아,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110050002273,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력5년이상 ,학력무관,서울 > 구로구,[메디웨일] AI 개발 직군(의료인공지능)						,(주)더라이징스타,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110050000635,무역·영업·판매·매장관리,"
응용프로그래머, 시스템프로그래머
",정규직,경력1년이상 ,초대졸,서울 > 전지역,[유명초음파센서전문기업] SW개발 경력직						,(주)탑앤스카우트,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109170004544,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능)
",정규직,경력7~11년 ,대졸,서울 > 강남구,데이터분석 경력 정규직 채용						,(주)스카우트파트너스,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110040000974,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력3년이상 ,초대졸이상,서울 > 강남구,"교육플랫폼 전문기업,  프론트엔드 개발 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110040000942,무역·영업·판매·매장관리,"
웹프로그래머
",정규직,경력5년이상 ,초대졸이상,서울 > 강남구,"교육플랫폼 전문기업,  시니어 백엔드 개발 경력자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109030004069,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력3~11년 ,초대졸이상,서울 > 송파구,"웹 솔루션기업, 인프라개발팀 솔루션 코어 개발자 모집						",(주)유비소시어스,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2107220002491,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력3년이상 ,대졸이상,서울 > 강남구,Rust 프로젝트 개발						,(주)글로벌스카우트,채용시,-,소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2012160001927,무역·영업·판매·매장관리,"
응용프로그래머, 네트워크·서버·보안, 시스템프로그래머
",정규직,경력7년이상 ,대졸이상,인천 > 동구,"AGV 시스템 개발 (경력 7년 이상) - 지게차 생산 전문 기업, 그룹계열사						",(주)잡뉴스솔로몬서치,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2102260004867,무역·영업·판매·매장관리,"
네트워크·서버·보안, 응용프로그래머
",정규직 [수습기간: 3개월],경력5~20년 ,대졸이상,서울 > 전지역,[ 유명 대기업 ] Cloud PC 가상화 개발						,(주)벤처피플,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2101210002465,무역·영업·판매·매장관리,"
소프트웨어·하드웨어
",정규직,경력5년이상 ,학력무관,경기 > 김포시,SAP운용개발(  대리/차장급)						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103060000414,무역·영업·판매·매장관리,"
소프트웨어·하드웨어
",정규직,경력10년이상 ,학력무관,서울 > 송파구,CSV (컴퓨터시스템검증/의약산업) (팀장급) 완제의약품 대표적기업						,(주)잡뉴스솔로몬서치,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2103130000082,무역·영업·판매·매장관리,"
웹프로그래머, 응용프로그래머, 소프트웨어·하드웨어
",정규직,경력4~10년 ,학력무관,서울 > 강남구,Android개발자 (대/과장급) ios 개발자(대리/과장급) web프론트앤드개발자(대리/과장급)						,(주)잡뉴스솔로몬서치,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2010190000096,무역·영업·판매·매장관리,"
응용프로그래머, 광학·의료장비, 연구원·연구개발
",정규직,경력3년이상 ,초대졸이상,경기 > 안양시 동안구,"머신비전/ PC제어/ 응용SW개발 (대리-과장급) - 검사장비, Vision System 생산기업						",(주)잡뉴스솔로몬서치,채용시,-,중기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109050000206,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력3~11년 ,초대졸이상,서울 > 영등포구,"모바일솔루션 전문기업, 솔루션개발 경력자 모집						",(주)유비소시어스,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010004811,무역·영업·판매·매장관리,"
데이터베이스·DBA
",정규직,경력5년이상 ,학력무관,서울 > 영등포구,[TOP컨설팅사] 컨설팅본부 Digital 컨설턴트						,(주)더라이징스타,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109080004321,무역·영업·판매·매장관리,"
응용프로그래머
",정규직,경력2년이상 ,학력무관,경기 > 성남시 분당구,[플랜티넷] C++ 개발자 (신입~대리)						,(주)더라이징스타,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010004788,무역·영업·판매·매장관리,"
네트워크·서버·보안
",정규직,경력(연차무관) ,대졸,서울 > 영등포구,[TOP컨설팅사] 컨설팅본부 Technology Risk (IT감사)						,(주)더라이징스타,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010003877,무역·영업·판매·매장관리,"
시스템프로그래머, 네트워크·서버·보안
",정규직 [수습기간: 3개월],경력5년이상 ,초대졸,서울 > 강서구,IP 카메라 S/W 개발 엔지니어						,(주)스카우트플랜,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010003727,무역·영업·판매·매장관리,"
시스템프로그래머, 품질관리, 생산관리
",정규직,경력3년이상 ,초대졸이상,IN > 전지역,생산기술  인도주재원						,피액스인터내셔날,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010003196,무역·영업·판매·매장관리,"
시스템프로그래머, 품질관리, 생산관리
",정규직,경력3년이상 ,초대졸이상,중국 > 전지역,중국주재  품질관리/ 생산관리 경력직						,피액스인터내셔날,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010002169,무역·영업·판매·매장관리,"
시스템프로그래머, 기계·금속·재료, 영업관리·영업지원
",정규직,경력5년이상 ,대졸이상,서울 > 강남구,자동차/ 중장비 센서 해외영업 경력직(과차장급)						,피액스인터내셔날,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010001343,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능), 기계·금속·재료, 시스템프로그래머
",정규직,경력5년이상 ,대졸이상,서울 > 강남구,"모션센서, 주차장센서, 산업센서 사업총괄 팀장 채용건						",피액스인터내셔날,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010001223,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능), 기계·금속·재료, 시스템프로그래머
",정규직,경력3년이상 ,초대졸이상,서울 > 강남구,초음파트랜스듀서 개발(센서개발) 경력직						,피액스인터내셔날,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2110010001261,무역·영업·판매·매장관리,"
빅데이터·AI(인공지능), 기계·금속·재료, 시스템프로그래머
",정규직,경력3년이상 ,대졸이상,서울 > 강남구,레이더 하드웨어/ 소프트웨어 개발자 채용						,피액스인터내셔날,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109300005489,무역·영업·판매·매장관리,"
전산·IT기술지원, 통신·모바일
",정규직,경력10년이상 ,초대졸이상,서울 > 강남구,[ICT] 서비스 기획팀장(차장/부장급)						,(주)베스트에치알,채용시,-,중견기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109300004754,무역·영업·판매·매장관리,"
웹디자인
",정규직 [수습기간: 3개월],경력3년이상 ,초대졸,인천 > 연수구,마케팅 화장품 마케터(인천 연수구)						,(주)스카우트플랜,채용시,-,중소기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2012150001828,무역·영업·판매·매장관리,"
웹프로그래머, 데이터베이스·DBA, ERP·시스템분석·설계
",정규직,경력9년이상 ,대졸이상,서울 > 강남구,[국내대기업] PM (CRM IT)						,(주)스카우트,채용시,-,대기업
https://chief.incruit.com/hh_info/jobpost.asp?job=2109290005258,무역·영업·판매·매장관리,"
전산·IT기술지원, 기술영업
",정규직,신입 ,대졸이상,서울 > 전지역,[일본계 기업] 반도체부품 기술지원 / 신입사원 모집						,퍼솔켈리코리아 유한회사,채용시,-,중소기업
